phase,epoch,train_accuracy,train_recall,train_f1,train_auc,train_loss,val_accuracy,val_recall,val_f1,val_auc,val_loss
1,1,0.5253591322192905,0.4067553629362718,0.30932435489151583,0.7936902385554496,1.5464903110634438,0.6043632075471698,0.5966459080232787,0.44586797449085125,0.8992381717850716,1.0532819690569393
1,2,0.548959249486954,0.5444805469101811,0.3721703842074307,0.8677508178424631,1.2510955751693622,0.6556603773584906,0.6035341319622515,0.4605731142158606,0.9158140939450234,0.8538398112890855
1,3,0.5741717971269422,0.5848398946796297,0.4003163984427779,0.8831894064279207,1.1544648486824898,0.6438679245283019,0.6027103224942836,0.4515134751191438,0.9169322369219058,0.891444500887169
1,4,0.593374377015538,0.6113180442113251,0.4215757621782195,0.8970551303593302,1.0782441810162247,0.6491745283018868,0.6208888272822373,0.47584678187052454,0.9184448593839816,0.8813592856222728
1,5,0.6102316036352976,0.6278315832437164,0.4402250462632099,0.903097765368872,1.0411394259266336,0.6462264150943396,0.6278900853112693,0.48010390237604245,0.9208883336115233,0.8817132435879618
2,6,0.6265024919378481,0.6524578168390697,0.471059558756577,0.9143648010415634,0.9279970930000793,0.6975235849056604,0.6829860117055736,0.566114168025753,0.9355905342570114,0.7760011926996258
2,7,0.6728232189973615,0.696231694125038,0.5323732590055243,0.933459460745645,0.8048209877386012,0.7051886792452831,0.6998882045063798,0.5977243180009223,0.9463119162648097,0.7205076762387213
2,8,0.6923189680445617,0.7312172137035345,0.5691999726040896,0.9423940144901745,0.7225744311706791,0.722877358490566,0.701281985633461,0.606843304771762,0.9499610842881594,0.6938869523692806
2,9,0.7185576077396658,0.7755211387140797,0.6280804301791133,0.9507591135302532,0.6297489359594797,0.7181603773584906,0.7236429165478145,0.5864927526979897,0.950234438095494,0.7119216763256293
2,10,0.7373204338903547,0.7892192901992059,0.6503944203104836,0.9584395986416674,0.5783801727090823,0.7529481132075472,0.7144985077091911,0.6257470344968096,0.9546016224897543,0.6406758555544997
2,11,0.7486074464966286,0.8151239817720705,0.6735848855179128,0.9624777952408102,0.5050784941643642,0.7505896226415094,0.7246905718458239,0.6352653830525815,0.9542077992625856,0.6504456465888135
2,12,0.7618000586338317,0.8306400753039428,0.6999308379300982,0.9668009681340163,0.4708873029679226,0.7476415094339622,0.717292534891319,0.6310552568212352,0.9566300145799628,0.6536563243189791
2,13,0.7832014072119613,0.8554911191912067,0.7397512066123497,0.9703595290712345,0.4286790420078735,0.7488207547169812,0.6964534118382579,0.6126757447406898,0.9534789282795301,0.6802369837631594
2,14,0.7766051011433597,0.8496045110436119,0.719229695517532,0.9699953280396667,0.4471746198559954,0.7635613207547169,0.699226525139696,0.6262889768759666,0.9559304114262499,0.6097356678109687
2,15,0.8046027557900909,0.8747692920754538,0.7707253262649444,0.9758437671652059,0.3676471227391729,0.7700471698113207,0.7181988129176847,0.6546517114545864,0.9547374055626884,0.6396041934923181
2,16,0.8122251539138082,0.8823314495543922,0.7837636708093086,0.9783200610514455,0.35218014185186075,0.7729952830188679,0.6924026134780735,0.6316540200261451,0.9605972872481238,0.5962015291992223
2,17,0.8180885370858986,0.8825526448186455,0.7887081275223055,0.9796289787932951,0.3363932483673655,0.7688679245283019,0.702978308495244,0.6354995219265176,0.9581284463895408,0.6217916825311786
2,18,0.8145705071826443,0.886235085578953,0.7838745952440073,0.9807670888857821,0.320733771387764,0.7741745283018868,0.703032763299124,0.6271302237527384,0.9574914669172906,0.6190858896610871
2,19,0.821166813251246,0.8960787620534111,0.8001335511597516,0.9818642000304284,0.30770893955433415,0.777122641509434,0.7068990685271068,0.642659957367466,0.9561299148106496,0.633296533461379
2,20,0.8390501319261213,0.9067613416444527,0.8218069283280107,0.9837328099191369,0.28396209703533926,0.8001179245283019,0.7130341047234072,0.6572759086260022,0.9568815287725051,0.5959989306657523
2,21,0.8425681618293756,0.9076087927715274,0.8236673494185834,0.983947622888582,0.28251291637160636,0.785377358490566,0.7153789007224111,0.659363394020179,0.9604979661185366,0.6100053194875144
2,22,0.8487247141600703,0.9163415976792031,0.8411110881323504,0.9864809202553232,0.25259331705737276,0.8113207547169812,0.7233565385591348,0.6767477521503046,0.962349637483788,0.5594008263674969
2,23,0.8509234828496042,0.9183854960089357,0.8360033604877172,0.9872080458032825,0.23213914453511503,0.8054245283018868,0.7154593583738992,0.667439136954635,0.9615061416388933,0.5816531044448603
2,24,0.8669012019935503,0.9286625617132458,0.8653653926373253,0.988102316401622,0.21992663306527319,0.7965801886792453,0.7086815229648807,0.6659009347537019,0.9614023008613719,0.6062961759151153
2,25,0.8633831720902961,0.9315154088150114,0.862778305068969,0.9886923706177954,0.2060838767909752,0.8107311320754716,0.7062620838481822,0.6660047423674577,0.9627165061311164,0.5800336596538436
