phase,epoch,train_accuracy,train_recall,train_f1,train_auc,train_loss,val_accuracy,val_recall,val_f1,val_auc,val_loss
1,1,0.49249558563861096,0.382693652162645,0.28597717734237443,0.7883650177777899,1.5877130746560773,0.6335656213704994,0.5151962361999216,0.4134890189263002,0.8714805784891918,1.1483921801171653
1,2,0.5489994114184814,0.5117026095243873,0.3608182992509791,0.8601183026278285,1.309708361628478,0.6196283391405343,0.5345915936226433,0.42110908079743276,0.8771435016673301,1.113019964420837
1,3,0.570335491465568,0.5415748546003193,0.38377301654868223,0.8661844644308544,1.2605312495739618,0.6120789779326364,0.5272843513333803,0.41129528292184264,0.8784524110532435,1.09772307338338
1,4,0.5570924072984108,0.5670934590582092,0.38421091962896436,0.8734141294366581,1.2180996886627193,0.6265969802555168,0.539688614412743,0.4355275968409323,0.8804783978087144,1.0664298257484393
1,5,0.5840200117716303,0.5604853194735091,0.4049104546890252,0.8802480485165658,1.171726337806697,0.5987224157955865,0.5379802429585906,0.4182736814853845,0.8800898325039458,1.111497078761545
2,6,0.6015303119482048,0.6264748801059136,0.44440376640212026,0.9005873591752361,1.0331699119868736,0.6742160278745645,0.6574423902806884,0.5190231267186719,0.9237607382636164,0.8582794058475206
2,7,0.6818716892289582,0.7318204495394951,0.5599455708546037,0.9338099836888729,0.7884116558343821,0.7038327526132404,0.6912683300217256,0.582721303290729,0.9345293199007481,0.7803291274833901
2,8,0.7252795762213067,0.7728388338160314,0.6146466131602543,0.9494779218939685,0.6698519299316574,0.6916376306620209,0.6953326595911643,0.548393466106184,0.9355815109935387,0.8212366745862396
2,9,0.7274867569158329,0.7933065982566159,0.6299928777728205,0.9572224000959283,0.5780900893595866,0.7299651567944251,0.7315115712101395,0.633208639882538,0.9445459913721254,0.7050221690455934
2,10,0.7653031194820482,0.8232540359028777,0.6904867684694703,0.9656677416039278,0.5108735178974954,0.7375145180023229,0.7173366084791494,0.6350504088871541,0.9329278763134793,0.724565254548147
2,11,0.7876692171865803,0.8491968188433032,0.7319119744133366,0.9715015714592552,0.4519232839889706,0.7665505226480837,0.7296107832201775,0.6306053956017582,0.947774235257073,0.649283851134514
2,12,0.8035609181871689,0.8705498332206955,0.751116855989247,0.9768513598248477,0.38631796577244804,0.7630662020905923,0.7166739110714687,0.631229092686796,0.9497239590224102,0.6309413369247445
2,13,0.8150382577987051,0.8696040755620491,0.7481754550682219,0.9786459234813051,0.37426622525041703,0.7735191637630662,0.7134479389933548,0.6544028255261064,0.9481724387211877,0.6224527380815367
2,14,0.8284284873454973,0.8914677745019782,0.791989715352292,0.9814993991911047,0.3444665407278455,0.7700348432055749,0.737721943704136,0.6769097209778044,0.9495315446132857,0.6256896721569087
2,15,0.839022954679223,0.9086386768535452,0.8193885828323154,0.9856123067795027,0.26650275427709963,0.7665505226480837,0.7241619788999706,0.6705107149520434,0.9485479990218325,0.6677726336541768
2,16,0.8578575632725133,0.9131806167206376,0.8309571425104351,0.9870351535134247,0.2471088245379497,0.7630662020905923,0.7169650385177521,0.6774312724035827,0.9529327155054302,0.6267075557672742
2,17,0.8638905238375515,0.9222333154759249,0.8478179332901442,0.9894901012029835,0.2187131428066038,0.7851335656213705,0.7252746400875238,0.6679710857606143,0.9530882780162679,0.616820255274972
2,18,0.8733078281341966,0.9268915696771821,0.8471067415317989,0.9893602868109975,0.2258067565096905,0.7874564459930313,0.6965001156312182,0.6692142589548308,0.9535940546100143,0.641890289372268
2,19,0.8914067098293114,0.9366557539723877,0.8671797907323816,0.9921059114211497,0.1919375297741163,0.7804878048780488,0.7334309772889235,0.6846616909469304,0.9498781047377712,0.6559070306164878
2,20,0.8994997057092408,0.9445187420147233,0.8855666807736053,0.9933963658268808,0.17525073386873477,0.7828106852497096,0.7217800879116171,0.676247950564427,0.9512400680425905,0.6475709777468173
2,21,0.9042083578575633,0.9508693971865829,0.9018211724252666,0.9942215332747691,0.1516325994843662,0.8013937282229965,0.7144996146633609,0.6886218088252508,0.9535253697875827,0.607106255218127
2,22,0.918481459682166,0.9586175049940258,0.9086740457581063,0.9950957343107234,0.13873702258292614,0.789198606271777,0.7105633359951439,0.6768214640384226,0.949683510125958,0.6363022024380898
2,23,0.9103884638022366,0.9534253286834398,0.9047021130999601,0.9947744090925104,0.14340531935431874,0.7961672473867596,0.7203469097488232,0.6908428954981815,0.9492081156886227,0.640552745082791
2,24,0.9231901118304885,0.9616818917627189,0.9156631292629707,0.9956678395528142,0.12811808174957312,0.79732868757259,0.7201691014847041,0.6860619285958706,0.9520210991269428,0.6348090326882959
2,25,0.9196586227192466,0.963772378582295,0.919238328338477,0.9961224539856153,0.11922670971424598,0.789198606271777,0.7171651341242075,0.6865714513151452,0.9512223955448851,0.6546493189433172
