phase,epoch,train_accuracy,train_recall,train_f1,train_auc,train_loss,val_accuracy,val_recall,val_f1,val_auc,val_loss
1,1,0.5119673088149446,0.39943214185788994,0.3052766906928939,0.7888567774839224,1.5571691096350941,0.6518607442977191,0.5992545010360878,0.5007167599313578,0.9070759239831998,0.9820106850952661
1,2,0.5502043199065966,0.5301201834220115,0.3687957232009656,0.8668226202722634,1.2576760471180317,0.7232893157262905,0.6395057329002396,0.5328160407498955,0.9314612044954735,0.7368303206788391
1,3,0.5826036193812025,0.5742299745668866,0.40297998912729766,0.8796545075664273,1.1923869562580511,0.7034813925570228,0.6654010260535526,0.5351401123426318,0.9323337525619856,0.7593483557077159
1,4,0.6021599532983071,0.6050824493029773,0.4262609460239852,0.8966396903168548,1.081206234379672,0.6872749099639855,0.6675073332488244,0.5293280695679818,0.9306555542290857,0.8123201094612497
1,5,0.6101868067717455,0.6056276328037534,0.4272300108577979,0.8997939642246282,1.07952340736211,0.6830732292917167,0.7032112407007888,0.5422852827355531,0.9339679822892648,0.8109861286032816
2,6,0.6287215411558669,0.6318686327371985,0.4589002848139733,0.91051353884675,0.9973193984663563,0.7028811524609844,0.7306048608178755,0.592460907293683,0.9471003052175428,0.7246362074655073
2,7,0.6840338587273789,0.7094825420850646,0.538390807766413,0.9351562253594811,0.7992459678956102,0.7430972388955582,0.7494633926377265,0.5965035402580697,0.9492439326400063,0.648796201360469
2,8,0.7069468768242849,0.748784273615058,0.579009821740722,0.9461876752874537,0.7032415667473748,0.7166866746698679,0.7480941257185424,0.5811163255212064,0.9460703923533487,0.7304461843469421
2,9,0.7284004670169294,0.783135604985195,0.6279150533255976,0.9522637779456559,0.6487182315963093,0.7671068427370948,0.772939703653396,0.6673359123126625,0.9603233474980968,0.5749658183569238
2,10,0.7514594279042616,0.8076876024603733,0.6643288727100113,0.9607988854545806,0.5560741697357053,0.7527010804321729,0.7770214387411656,0.6489231275623537,0.9590097997041979,0.6181242227518544
2,11,0.7669293636894338,0.8153896554852016,0.6849660850103417,0.9641979476336131,0.5113663226627009,0.7677070828331333,0.7632864159750824,0.6472330011484602,0.9582264660319082,0.5916318676533963
2,12,0.774810274372446,0.8423395427716401,0.7154569894814572,0.9678826715370146,0.4731209075249084,0.787515006002401,0.7589704258984102,0.6775351327968538,0.960153323662073,0.5486427569875911
2,13,0.7905720957384705,0.8535828605232375,0.73495128701203,0.971670187998653,0.45047820995790666,0.8013205282112845,0.761004972079599,0.6934159109287839,0.9629778890294761,0.5232161525882879
2,14,0.7985989492119089,0.8590001912698233,0.7502564472444648,0.9749854645350414,0.4005095835011811,0.7851140456182473,0.7492508360055979,0.6417412257456405,0.9580226265681047,0.6008547426772719
2,15,0.8077933450087565,0.8744511555687391,0.7667520438272,0.9769118597522832,0.3693268254564578,0.7929171668667467,0.7287076048214814,0.6739544423031594,0.9598184728048009,0.5795566307309241
2,16,0.8238470519556333,0.8930212539756199,0.7969556482628014,0.9798113360433792,0.3287297970568027,0.7899159663865546,0.7455247383025204,0.6917756319383959,0.9570474760192154,0.5993298578309734
2,17,0.8235551663747811,0.8878721763314499,0.7902851799143791,0.9805196349868698,0.3334080615867597,0.8139255702280912,0.734327066309551,0.6887098991974648,0.9616973875319194,0.5579048795972158
2,18,0.8353765323992994,0.8965854656269269,0.8057346761266698,0.9814378961776085,0.31859758983421105,0.7983193277310925,0.7225242773367666,0.6712867545695682,0.9593999101105822,0.595541134683498
2,19,0.8485113835376532,0.9072441143774378,0.820899443888866,0.9847294295155408,0.28249822871001645,0.8067226890756303,0.7361013791304796,0.6916344249338541,0.9619600539468999,0.5524513294047141
2,20,0.8467600700525394,0.9084882509942422,0.8188552127879197,0.9852827774973273,0.2630879236238433,0.812124849939976,0.7241671817683779,0.6855798931690665,0.9629536386196091,0.5494198022882084
