phase,epoch,train_accuracy,train_recall,train_f1,train_auc,train_loss,val_accuracy,val_recall,val_f1,val_auc,val_loss
1,1,0.5685931115002919,0.3527873272774755,0.3043496675680983,0.7750234700552527,1.6167346877238935,0.6326530612244898,0.5227214733069686,0.4264799213738744,0.890234125550197,1.0732786360622741
1,2,0.5774956217162872,0.4602891372710108,0.3597214117024324,0.8331997930067391,1.4215878031090972,0.6818727490996399,0.5652019883428318,0.4540735186798995,0.8956539472011652,0.9380760812530426
1,3,0.5880035026269702,0.4921892306043753,0.37787392456907914,0.8491821436483133,1.361794879613254,0.6476590636254502,0.5738739100029646,0.4567285498958692,0.8985235516846991,0.9684364601057402
1,4,0.5823117338003503,0.48235779620658775,0.3753835029593544,0.855679590396145,1.330071963556872,0.6926770708283313,0.5377836019528777,0.495291809030253,0.8972634210162366,0.8892704347173135
1,5,0.5969060128429655,0.48395357261025607,0.3827635603747145,0.8613437699719285,1.3184231764659224,0.6602641056422569,0.5653634651457828,0.48409639198715176,0.8936561056067045,0.9524706148442958
2,6,0.6351430239346176,0.5672173077321755,0.4531506784155292,0.8893861113607965,1.1647648127957249,0.6626650660264105,0.6724184397667058,0.5122105690560551,0.9229287770583479,0.8880253126498173
2,7,0.6719206071220082,0.6508766469671291,0.52171477113757,0.9197698455123868,0.9741660065631454,0.7034813925570228,0.6998376309763904,0.5550259012135254,0.9342788605633964,0.765507306228308
2,8,0.6967308814944542,0.7060020900861883,0.5708718300631779,0.9335229415303156,0.8296081569726469,0.7178871548619448,0.7101354943519722,0.5663695619927888,0.9358126862325004,0.74107932718862
2,9,0.7231465265615878,0.7335249654865719,0.6078629963605306,0.9453399451010297,0.7449080090006401,0.7382953181272509,0.6905283354828289,0.5934483310994365,0.9470485220325864,0.654957569697324
2,10,0.7368651488616462,0.7601415155539438,0.6404689369151163,0.9538349082834134,0.674404279067373,0.7382953181272509,0.7197032731371635,0.5705875889283016,0.9452445882737761,0.685285534414531
2,11,0.752918855808523,0.786932112195017,0.6723223333583397,0.9584381978513514,0.6095106596495767,0.7418967587034814,0.7243361443685993,0.5816228789123051,0.942003114118723,0.682608065923222
2,12,0.7610916520723876,0.8048952408983021,0.6885610486528265,0.9598667067009862,0.5830967758683802,0.7569027611044418,0.7044533232102422,0.6220803526839779,0.9403497764081089,0.6455134691364196
2,13,0.7926152948044367,0.8334155739744352,0.7282975632250636,0.9699665159941434,0.4936332729516221,0.776110444177671,0.7428564304951578,0.6528781040311848,0.9519872272148572,0.6006988381065813
2,14,0.7993286631640397,0.8491934803658795,0.7529816390294305,0.9722459828069268,0.4758852889323123,0.7755102040816326,0.7040832168375993,0.646178123111601,0.9491545651590264,0.5940178497364612
2,15,0.8126094570928196,0.8603314716838069,0.7697943582938452,0.9749418380534799,0.4342186758811197,0.7839135654261705,0.7040782497109472,0.6690008012273296,0.935496558674291,0.6507797904428886
2,16,0.8270577933450087,0.8800660625386871,0.7979474621503816,0.9788466055899073,0.37343374816771496,0.7887154861944778,0.7357504727737627,0.6828231457654924,0.9477111401357045,0.6218578952531211
2,17,0.8245767659077642,0.8697865744280204,0.793598452954076,0.9787690825796044,0.38100298869891674,0.7935174069627852,0.7262827841104773,0.6627039190695518,0.9468480043021206,0.6284062930059676
2,18,0.8372737886748395,0.8864727350999887,0.8061306134966578,0.982076618941654,0.3422912546176348,0.7911164465786314,0.716753245110713,0.6646841407660745,0.9475760685232928,0.6461402406515766
2,19,0.8471978984238179,0.8913007928014531,0.8135594123024783,0.9837466547817522,0.3320671368066289,0.7677070828331333,0.6954175095953202,0.6397790072904501,0.9443329424779456,0.6775505384564453
2,20,0.8544950379451255,0.9031653423367254,0.8301556812752494,0.9857210235433215,0.3074438233065522,0.8109243697478992,0.7174038450826893,0.6732697152144828,0.9470077089171746,0.6271680068922881
