phase,epoch,train_accuracy,train_recall,train_f1,train_auc,train_loss,val_accuracy,val_recall,val_f1,val_auc,val_loss
1,1,0.5019128899352561,0.4107688220170767,0.30717113658339734,0.7796828358244923,1.5558087123429656,0.6097560975609756,0.5258302597126204,0.4249081665088754,0.8841828198786621,1.022977594714547
1,2,0.5485579752795762,0.5108988152468538,0.3614766485454409,0.85126897190137,1.3171235283660214,0.6167247386759582,0.5400875519107944,0.41843099782254634,0.8962229456302594,1.0152528203599822
1,3,0.5840200117716303,0.5447506181459036,0.38943619053686973,0.8808650437091481,1.1873474211605806,0.6869918699186992,0.5714722652960997,0.4800780920874663,0.90317039322972,0.8673574517412883
1,4,0.611094761624485,0.587259801485384,0.4212226427272409,0.8932700851625973,1.1236237868482468,0.6939605110336817,0.6052566267382008,0.48931412606714403,0.9121639004230161,0.8183866876342986
1,5,0.6128605061801059,0.5762982438875559,0.42156047469192315,0.8975674960768651,1.1076839828996394,0.6713124274099884,0.5929812863955101,0.4740425111433889,0.9096289856258954,0.8672166160728596
2,6,0.6300765155974103,0.6350778726789471,0.46733098097746717,0.9070324663093742,1.0177989601036463,0.724157955865273,0.6462000642588988,0.5446060406980813,0.934229852763754,0.7391533076970834
2,7,0.6821659799882284,0.69192473772619,0.5282770898409497,0.9305980280409258,0.855498449321071,0.7677119628339141,0.6876326804506135,0.6257123043168286,0.9467405169274323,0.6509950900846242
2,8,0.7202766333137139,0.751568373441769,0.5954120250059711,0.9466918213513561,0.7073270631510065,0.7613240418118467,0.6953963774881992,0.6171610912119375,0.9506140454011499,0.6431246510816091
2,9,0.7296939376103591,0.7743992815269642,0.6216775371372446,0.9535310125680218,0.6388241757779629,0.7671312427409989,0.7359839469932247,0.6519901606628543,0.9537175668314993,0.6474011353845519
2,10,0.7285167745732783,0.7661321165707243,0.6166401209851843,0.9558756899000708,0.6236125022400962,0.7700348432055749,0.7162451340708463,0.638671598506078,0.9536908637624409,0.6384153552829319
2,11,0.7655974102413184,0.8176100310537345,0.6860039544575235,0.9647835284570435,0.5271059267306202,0.7613240418118467,0.7269264731664259,0.6237620231044694,0.9527092615470706,0.6880852493190323
2,12,0.7680988816951148,0.8338749507929984,0.6950507498842191,0.9677742013090865,0.4677880095200654,0.7752613240418118,0.7117602549362623,0.6332567888210964,0.9523289803649219,0.6732711029108116
2,13,0.7826662742789876,0.8386162900829846,0.7151783358115679,0.9704024037219317,0.4607177399901378,0.7723577235772358,0.70468820660272,0.6421679559050825,0.9535515063213059,0.6520760344399807
2,14,0.7859034726309594,0.8552754208647866,0.7253615019597467,0.9731013119895622,0.4166323671697377,0.7880371660859465,0.7117451953020363,0.6692393563031935,0.9547042769743185,0.6000749399316574
2,15,0.7966450853443202,0.8643875734482254,0.7258979493932477,0.9747424826288057,0.4017853875452101,0.7787456445993032,0.7161255442032234,0.6539534591994881,0.9571059602413813,0.6122257480534111
2,16,0.8135668040023544,0.8791742424920387,0.7857774597673485,0.9787714329580164,0.3527386920672434,0.7723577235772358,0.7169179080874019,0.6596426365657152,0.9524043737815492,0.6443889247260027
2,17,0.8206297822248382,0.8833342241266158,0.784391423139801,0.9786622208167974,0.352442095881704,0.7955865272938444,0.7210573974172867,0.6787401936189736,0.9563286294738093,0.5917919704800907
2,18,0.8309299587992937,0.8934817093090807,0.8035655854500902,0.981954076387665,0.3073828388498838,0.8101045296167247,0.7615555782880443,0.7095335313315496,0.9577188806787963,0.5995463255174138
2,19,0.8463802236609771,0.9092677762191664,0.8167282955744158,0.9848433637449049,0.2766087145718355,0.8037166085946573,0.7286380115844262,0.6911466967445704,0.9576579048293729,0.5944449420581365
2,20,0.8434373160682754,0.8945407539436536,0.8114933619589453,0.9842519184577118,0.2931817162380701,0.8072009291521487,0.7239116082331787,0.6933863981321038,0.9591048471764841,0.5960936435735185
2,21,0.8534432018834609,0.9139584061452884,0.823502135239087,0.9856550063605286,0.25983464751193075,0.7967479674796748,0.7287083602680358,0.687827619377374,0.9585617674471144,0.6108074626354252
2,22,0.857563272513243,0.919824364485668,0.8389249155543486,0.9873661369869172,0.2345089865404413,0.8031358885017421,0.7394497439885219,0.695595430845127,0.9570420534432929,0.6104771619820567
2,23,0.863007651559741,0.9234205519557281,0.8430515847822166,0.987877923419165,0.2405254012560269,0.8130081300813008,0.7205294752922095,0.690566693411294,0.957229018168745,0.5800201980208893
2,24,0.8697763390229547,0.9254707385339795,0.8486310503837534,0.9885568974573778,0.2276292899343952,0.8066202090592335,0.7280704670030025,0.6994108822985261,0.958881242749282,0.5962760627364933
2,25,0.8644791053560918,0.9234551995618165,0.844946063239154,0.987577937980126,0.24266787549549865,0.8112659698025552,0.7446078226497329,0.7127955661504279,0.9602540610811745,0.5943682796335871
2,26,0.8674220129487934,0.9306405950167527,0.861286738211991,0.9893100899140007,0.21407209155207316,0.7979094076655052,0.735321563259635,0.7064689356908663,0.9562860208386704,0.6147348731237006
2,27,0.8733078281341966,0.9322047840767518,0.8645274011747801,0.9896401467822304,0.21457827292939646,0.8118466898954704,0.7380288074117718,0.7095284828306109,0.9582056528588557,0.6016007565334006
2,28,0.8715420835785757,0.9275199214545505,0.8673243423876695,0.9893569009170752,0.2167206243373423,0.8066202090592335,0.7393306122428536,0.7074220520873599,0.9579007621719352,0.5932382860466509
2,29,0.8752207180694527,0.9302865730702184,0.8664586769047077,0.990528526476403,0.20474421143917704,0.8164924506387921,0.7322978154309524,0.7078179372823526,0.9586452678834547,0.5853516247132133
2,30,0.8741907004120071,0.9356854369147068,0.8720615325916429,0.9898552008669163,0.20522575917982086,0.8130081300813008,0.7295828890969853,0.7086138483082159,0.9589763753286283,0.5946069944100444
