phase,epoch,train_accuracy,train_recall,train_f1,train_auc,train_loss,val_accuracy,val_recall,val_f1,val_auc,val_loss
1,1,0.5283323546682326,0.3977757480181583,0.30678043677478367,0.7904812744687079,1.5738959213039556,0.5955451348182884,0.5958257386452542,0.43161387272573737,0.9091979525500676,1.0663318133717545
1,2,0.5615091015854374,0.5296610471174239,0.3706155741501488,0.8683448893322289,1.2526710651513064,0.6512309495896834,0.6702760979085213,0.48563328824882446,0.9239187953301143,0.8983864508927357
1,3,0.5867586611861421,0.5986651884642734,0.41327407498439817,0.8878774473728005,1.133009103173308,0.6623681125439624,0.7025735135008232,0.5217766827608111,0.934046841481433,0.85118467090837
1,4,0.6115678214914856,0.6012541731070955,0.43068734126621316,0.8975098199264859,1.0908720097119011,0.6647127784290738,0.6597149543697388,0.5319940508594433,0.936249387562383,0.8258220460462402
1,5,0.61714621256606,0.6164033796799082,0.441498604895382,0.9063951902756064,1.0389787242892765,0.6705744431418523,0.6983766098204652,0.5272180593278273,0.9378039553377372,0.8180242579120265
2,6,0.6498825601879037,0.6491026698235167,0.4821089333840825,0.9184284571491579,0.9471074761325167,0.7069167643610785,0.73189820537983,0.5980432917318748,0.9505886368086277,0.7175508307823683
2,7,0.6849677040516735,0.7072607070241486,0.5457591580293084,0.9355895246560371,0.8038543136905237,0.7280187573270809,0.7496834592104805,0.5941326671493614,0.9541893736105868,0.6752647849417794
2,8,0.7201996476805637,0.7653769831493623,0.5994722441917807,0.9489476949206667,0.6843806262304695,0.738569753810082,0.775114207758798,0.6143650988880613,0.9572051880658098,0.6534419925173729
2,9,0.7338520258367587,0.7725017489196805,0.6252743545039279,0.955726331231366,0.606947816335238,0.7444314185228605,0.7411244621259047,0.6405650222516509,0.9606118414129936,0.6160406188347135
2,10,0.7539635936582502,0.8107734365118392,0.6737781073684749,0.9611116843505403,0.5466608345963573,0.7508792497069168,0.7579400926683034,0.6591430255551183,0.9599819074012779,0.604587232067325
2,11,0.7592483852025836,0.8150221398820492,0.686332206057883,0.9628996550260182,0.5360937990725075,0.7444314185228605,0.7604229361228867,0.6345393719865128,0.9604760409260952,0.6092836477063326
2,12,0.7798003523194363,0.8409482745072899,0.7130004777760748,0.9689547804818631,0.4677985755751851,0.7514654161781946,0.7791173911675406,0.6386769226725798,0.9601438498563043,0.6064487121483925
2,13,0.7925719318849089,0.851515977034845,0.736566945457073,0.9707990091430264,0.440030617253331,0.7801875732708089,0.783815611478552,0.6832223701134953,0.9638930445057158,0.5294630274368758
2,14,0.7956547269524369,0.853006556626751,0.7312758317344833,0.9740271488941795,0.4241811802509037,0.7854630715123095,0.7611190005911511,0.6499188422796028,0.9610140962312129,0.5405472020279062
2,15,0.8087199060481504,0.8749092196953595,0.7667497498017586,0.9765699427758178,0.39203822329264143,0.7919109026963658,0.7666913874008333,0.6784276150714537,0.9642510757992027,0.5264202197631527
2,16,0.8081327069876688,0.8656251449931405,0.7522793891582457,0.9769259708833146,0.3860023783993455,0.7825322391559203,0.7957646592226413,0.6937499211146914,0.9662905476592123,0.5366273671126589
2,17,0.8209042865531415,0.8837671957855672,0.7820282875156076,0.9807823451018763,0.3271930187293101,0.7966002344665886,0.8007037891258589,0.730234572671672,0.967094588179519,0.5113302336007811
2,18,0.8367586611861421,0.9048752686380365,0.8180512104930535,0.9832473289188831,0.28602219650798594,0.7930832356389215,0.7739994107842473,0.7273335749366658,0.9671475889954163,0.5245498662676928
2,19,0.8366118614210217,0.90319910486654,0.8126080100804789,0.9836181258548968,0.2922102610678513,0.8106682297772567,0.7896281542321192,0.7339027395840729,0.9695241620820207,0.4784679338838228
2,20,0.8417498532002349,0.8986472416157479,0.8078379928207612,0.9847662477525493,0.285683508338959,0.8018757327080891,0.7895868865017344,0.71330871822358,0.9692805313986236,0.4998767467964646
2,21,0.8595126247798004,0.9130267106896771,0.8381137340886304,0.9871220668147088,0.2508451444169597,0.8042203985932005,0.7903883025364863,0.7290288433854395,0.9690427684502442,0.5102283118897558
2,22,0.8559894304169113,0.9203407266036716,0.8304395126211644,0.9872046089799422,0.2373562447127355,0.805978898007034,0.7785700120358315,0.7207331921695185,0.9697725688610365,0.5091912103784112
2,23,0.8554022313564298,0.9154850044266982,0.839543817286491,0.9872532763181144,0.24101836037019808,0.8141852286049238,0.774063342260454,0.7240878878912783,0.96779060521049,0.5056732032155445
2,24,0.8625954198473282,0.9246385417753696,0.8521020405169845,0.9888270128721771,0.22542981198795808,0.8188745603751465,0.7857618756174553,0.7333361853146753,0.9696094798023867,0.47449501456009335
2,25,0.867586611861421,0.928824693772204,0.8675911125869974,0.989113240514946,0.2159634528006796,0.8089097303634232,0.7799719565053665,0.7221603616998774,0.9691091495673966,0.4961987358626035
2,26,0.869935408103347,0.9317137769152238,0.8607987235647119,0.989910294651876,0.2065405519794032,0.8147713950762017,0.777267308314036,0.7210355919112689,0.96965265501586,0.47768804916166474
2,27,0.8752201996476806,0.9305588926253204,0.8629210979567634,0.9892910124926039,0.21903605431020784,0.8223915592028136,0.7844542523756608,0.7456738771878406,0.9700713254337096,0.47382332403147276
2,28,0.8766881972988844,0.9346542828070349,0.8705098092495094,0.9901748166379318,0.2063525434423739,0.8106682297772567,0.7647700069126576,0.7160288617409545,0.9683291064544935,0.4998861131938513
2,29,0.8774221961244862,0.9327465831024846,0.8708277411438428,0.9905863103446736,0.19324389036200149,0.8130128956623681,0.777369443487393,0.7286964245264563,0.9693491133953999,0.48322488913685957
2,30,0.87889019377569,0.9357538300484108,0.8695847717944245,0.990460945143625,0.2080479355958792,0.8229777256740914,0.7829754699325541,0.7308817649391451,0.9697664848796261,0.4752748115282999
