phase,epoch,train_accuracy,train_recall,train_f1,train_auc,train_loss,val_accuracy,val_recall,val_f1,val_auc,val_loss
1,1,0.4810274372446001,0.38165833048826564,0.28127485947778025,0.7704069255141934,1.5997717760490244,0.617046818727491,0.5649958125251643,0.4462512266136394,0.8785006163857927,1.2189630407388328
1,2,0.5389667250437828,0.49110115664404486,0.34290675829225575,0.8403336285953988,1.3907889620435216,0.6302521008403361,0.5722861986768304,0.45879162625495645,0.8894607272733739,1.1015190836332855
1,3,0.5640688849970812,0.5143771523984535,0.36822357282614276,0.8533211975471262,1.3198965844256239,0.6044417767106842,0.5921093458091619,0.4642661967559908,0.8882271858653039,1.1285594605884346
1,4,0.5472854640980735,0.5085458892810305,0.35945931552526283,0.855928159304244,1.2990974400103337,0.6206482593037215,0.6017419922787574,0.4663753996092875,0.8942485941981653,1.076988906848903
1,5,0.5715119673088149,0.5291374508656409,0.37718933260472626,0.8683083560949661,1.2481158973874227,0.6224489795918368,0.6035257558803012,0.46378647169224346,0.8958265079638823,1.0706349416654937
2,6,0.5939871570344425,0.583697786076651,0.41630336414417235,0.8899376572033674,1.1260542624259788,0.6338535414165666,0.676459966327258,0.527526705381072,0.9201704859632638,0.9634679407060218
2,7,0.6529480443666082,0.6627621231368973,0.5042171687483933,0.9206417027457628,0.914519028189025,0.680672268907563,0.6930099724350045,0.556398595956394,0.9280749490625103,0.8460125221925623
2,8,0.6922066549912435,0.7309133609475685,0.5771487354835882,0.937188045977989,0.7552490914974447,0.7112845138055222,0.659655955969208,0.5525445476591729,0.9289160172813645,0.7728752563981449
2,9,0.7065090484530064,0.7437793120394824,0.5952010185045655,0.9448946923646265,0.6880676670862232,0.7346938775510204,0.6931023548405506,0.5855559721968522,0.9357757017027767,0.7048536222808215
2,10,0.7486865148861647,0.7866741304750462,0.6667048774924572,0.9576447232879443,0.5950937166383791,0.7539015606242497,0.717005310857625,0.6328003406286713,0.9396487243944064,0.6694354356980982
2,11,0.7552539404553416,0.8069950109972732,0.6753069909941133,0.9610119086217039,0.5604876107593343,0.7310924369747899,0.6726753047061166,0.5962788718811817,0.9333483873603985,0.6793109366730625
2,12,0.7704319906596614,0.8236548041224961,0.7094251245233594,0.9656340765406645,0.4900118510624295,0.7202881152460985,0.6686031586072331,0.58147722985252,0.9230408610152488,0.8013187442220846
2,13,0.7819614711033275,0.8404935854306462,0.7146662405723605,0.9686980831158528,0.46056481070220645,0.7388955582232893,0.7095887369674879,0.6119566733278444,0.9375865744291753,0.7043282562801961
2,14,0.8025394045534151,0.868892305945202,0.7610447886330899,0.9752129142210144,0.37906049961801586,0.7346938775510204,0.7156420073946761,0.6133972184004504,0.9376538748962429,0.7186032711100034
2,15,0.8019556333917105,0.8627038295515687,0.7410092798708332,0.9760069677272859,0.3964612229275411,0.7490996398559424,0.6981511364421553,0.6012294466720202,0.938874294051162,0.6955017741559362
2,16,0.8282253356684179,0.8863267875214647,0.7864705866839931,0.9803079461927752,0.3333933356729642,0.7593037214885955,0.6977726805132616,0.6329044639972363,0.935087166037661,0.6970055438533408
2,17,0.8417980151780502,0.9019513525066406,0.8187997724786262,0.9837679883248515,0.2896896297872171,0.7695078031212484,0.6879470799227478,0.6363016531261011,0.9393923931722562,0.6666252022029973
