phase,epoch,train_accuracy,train_recall,train_f1,train_auc,train_loss,val_accuracy,val_recall,val_f1,val_auc,val_loss
1,1,0.5269994162288383,0.4113569323976855,0.316392941574655,0.7934977387045331,1.5627415819051178,0.6884753901560624,0.5799372903053384,0.44560599860584604,0.9104352095100376,0.8960010002211791
1,2,0.5547285464098074,0.5311899076787611,0.3687174027992496,0.8664804151713541,1.2620740620907607,0.6674669867947179,0.6338053999275762,0.4882240027791426,0.9246025492991803,0.8365428723922583
1,3,0.5626094570928196,0.5622092956349699,0.38606066134521466,0.8794394452020445,1.1763871867825118,0.6626650660264105,0.6589634032098904,0.4985263512548637,0.9258470216901425,0.8383412807643199
1,4,0.5861062463514303,0.593109416273352,0.41477660388243354,0.895753086103508,1.0939861886764366,0.6656662665066027,0.6578042651382484,0.5185095990185248,0.9295960877219214,0.809758864101671
1,5,0.5913601868067717,0.6055816301495327,0.4252216770602613,0.8959392281541482,1.0798791186961247,0.6722689075630253,0.6757503468111893,0.5124870998772012,0.9268036888648049,0.8197233612511624
2,6,0.6223000583771162,0.6477084848331046,0.46432541058166954,0.9136031596475359,0.9585892146467397,0.7232893157262905,0.7241132648257932,0.578081797366682,0.9396317611622818,0.729620491614004
2,7,0.6781961471103327,0.7057403506923877,0.530847322001241,0.9332246525524022,0.8172428327489164,0.7448979591836735,0.75500879038084,0.6346239089100971,0.9480008058478738,0.6448183755199162
2,8,0.7018388791593695,0.741584984059449,0.5738904240723456,0.9421007520571498,0.7289721117563158,0.7454981992797118,0.7279437261735007,0.6292168764140197,0.95104610713545,0.6227410344087204
2,9,0.7183304144775248,0.782752232785655,0.6234463730416417,0.9508363560450521,0.6362251042275838,0.765906362545018,0.7672866671225729,0.6688894464675184,0.9560861166058245,0.5908777845972011
2,10,0.7390542907180385,0.79357812110712,0.6470814726044819,0.9565347164304384,0.591404025762038,0.7701080432172869,0.7523990094196076,0.6797690409622664,0.9586009481266063,0.5790177195736554
2,11,0.7498540572095739,0.8070768716360737,0.6685088406262256,0.9608112947172643,0.538634040657707,0.7575030012004802,0.7528524406871913,0.6343501437727818,0.9558530741393518,0.6233334872258954
2,12,0.7621132516053707,0.830434512821893,0.7015139759171022,0.9650034887290333,0.4994833932866566,0.7749099639855942,0.7413192367690071,0.665317626808373,0.960428259731806,0.5702940610473325
2,13,0.7699941622883829,0.8405183695916973,0.7062368175318381,0.9673684299804092,0.48669628375326757,0.7779111644657863,0.7501446594702724,0.6764186816927837,0.9593140735820855,0.5621163738670112
2,14,0.7845884413309983,0.8611433737885739,0.7426562611031319,0.97206232417952,0.41618013117512415,0.7623049219687875,0.7534046278287309,0.6676367835555074,0.9572441178289457,0.6122592660058447
2,15,0.7991827203736136,0.8734178883489176,0.757700369477342,0.9753396350317309,0.3725898650676551,0.7911164465786314,0.7669462145387527,0.6835437761585644,0.9603323191984775,0.5541575108067829
2,16,0.8013718622300058,0.8593498961347175,0.7484657138260886,0.9750710479514951,0.3889547604534686,0.7833133253301321,0.7564016470087901,0.6770832830287755,0.9616303708335482,0.553921802982348
2,17,0.8115878575598365,0.8878604924882142,0.7796882427254931,0.9789973298158973,0.3462711198247808,0.7809123649459784,0.7680303319995267,0.6768942017669705,0.9609497414765013,0.570226785685478
2,18,0.8213660245183888,0.8925297407001501,0.793178018800967,0.9793755516446178,0.3315309908086629,0.7959183673469388,0.7544651521639709,0.6951862420749,0.9632742513859809,0.5357983528557015
2,19,0.8396088733216579,0.9054351769483792,0.8224018702976891,0.9842449468384317,0.2749221887389471,0.7941176470588235,0.7449800343956754,0.7068926452027975,0.9626801473828722,0.5679720045343525
2,20,0.8321657910099242,0.8953581693265391,0.8050570192592187,0.9826092622813428,0.2988824593658971,0.7857142857142857,0.7431185552074101,0.7008429480895914,0.9631763386524195,0.5666514818890899
2,21,0.8409223584354932,0.9117298310435894,0.8228207503333109,0.9854208484735941,0.26839601995300566,0.7971188475390156,0.7375519972485012,0.6866921827399907,0.9627131554548389,0.5595035457051173
2,22,0.847343841214244,0.911509041974187,0.8327454881262836,0.9851468297265132,0.2677183870467538,0.8037214885954381,0.7202008164187014,0.6846424604370723,0.9641793935287585,0.5346299071448529
2,23,0.8552247518972563,0.9267180115728032,0.8385208907704529,0.9870346314818342,0.23095966300557944,0.7971188475390156,0.752040490161846,0.6966556455564439,0.9620723554958459,0.5826026659195019
2,24,0.8489492119089317,0.9115205276590739,0.8278809073162688,0.9861937927825375,0.25828812771976445,0.8007202881152461,0.7323191394854186,0.6952093066760954,0.9626947258017878,0.5571059504588719
2,25,0.8600408639813193,0.9256482449862997,0.8431507336470812,0.9883972974735294,0.22606379221700745,0.8067226890756303,0.7395408351016713,0.7028526219427534,0.963276491942204,0.5522740248429711
2,26,0.8638353765323993,0.9275927523498556,0.8548563085002562,0.9887992034600702,0.2189299338962067,0.8061224489795918,0.7295008666502495,0.694297364869932,0.9632414597714237,0.5570651818970207
2,27,0.8704028021015762,0.932214589453413,0.8649595998668153,0.9893112665714604,0.21355952272899514,0.801920768307323,0.7366149757553446,0.6989201979756884,0.9635771141781007,0.5684475234183086
2,28,0.8699649737302977,0.931888242615341,0.8643694552896038,0.9891378101817281,0.21734542534912252,0.8109243697478992,0.7266946977161396,0.7131069379132218,0.9640275145647362,0.5552243817041964
2,29,0.8744892002335085,0.9358143261148228,0.8718361907266797,0.9898601949710535,0.20103399324194424,0.8031212484993998,0.7245340114603952,0.6964858136922663,0.9636051287326318,0.5650113437130224
