phase,epoch,train_accuracy,train_recall,train_f1,train_auc,train_loss,val_accuracy,val_recall,val_f1,val_auc,val_loss
1,1,0.5086892488954344,0.39085331731868544,0.2952993519078307,0.7986276436004192,1.546316592542342,0.6539351851851852,0.5305513152614919,0.4501021198522507,0.897002080942495,0.9678200980027517
1,2,0.5920471281296024,0.5258621831419921,0.3839112457859106,0.8661381176932544,1.274074182190846,0.5891203703703703,0.6350242860888413,0.4574998403065547,0.9165397131400949,1.0639872840709157
1,3,0.593519882179676,0.544073568607164,0.3958235567754552,0.8800361997667651,1.2243065165139086,0.6302083333333334,0.6137588846087781,0.44865164273236985,0.9172238010233821,0.9959967017725662
1,4,0.6154639175257732,0.6118962955315069,0.43200593198019854,0.9015464623403462,1.079913724539733,0.6464120370370371,0.6392610931287933,0.48110283662704434,0.9250023454208709,0.9267898193664021
1,5,0.6256259204712813,0.5995178313842207,0.4340554853153848,0.8985233649029081,1.104231895789482,0.6666666666666666,0.6531443440680407,0.5047109475215178,0.9273139873504748,0.8781951315425061
2,6,0.6328424153166421,0.6203373133234777,0.4528470321215559,0.9069862050101508,1.0423626369071113,0.6828703703703703,0.7024973435907923,0.5269756210498924,0.9356966544932079,0.8162655037034441
2,7,0.6848306332842415,0.6956201633675757,0.5249351213615413,0.9339945380847577,0.8423289349749794,0.7280092592592593,0.6918542810749093,0.5667485359676334,0.9411734358603662,0.7024222279864328
2,8,0.7063328424153167,0.7329038776621148,0.5727899161542421,0.9433006559683941,0.7395772022772608,0.7256944444444444,0.7094977011961792,0.5766705617348685,0.9450091011850057,0.7122108037411062
2,9,0.7349042709867453,0.772358620116087,0.6238907155483681,0.95352883733581,0.642853046464288,0.7309027777777778,0.727236301493679,0.5809510318811986,0.9469490122726832,0.6935061624411631
2,10,0.7528718703976436,0.8025936363435362,0.6668867569049095,0.9589041706740341,0.5848404436820737,0.7337962962962963,0.7115048764025526,0.6070506852825492,0.9512141505831678,0.6814865036005223
2,11,0.7592047128129602,0.7995783604427924,0.6661956538251743,0.9610428661170249,0.584017527893471,0.7262731481481481,0.7113259172452385,0.5744857649104548,0.9499421664304003,0.7044955210553275
2,12,0.7667157584683358,0.8160903884720084,0.6728491139998666,0.9656962562450008,0.5163767085686348,0.7436342592592593,0.7456832987576598,0.6174069587663598,0.9544876978698242,0.6527588558900688
2,13,0.7799705449189985,0.8341550265844397,0.7029041272766975,0.9692363897582721,0.4802107445094652,0.7482638888888888,0.7344434630209182,0.648175280003721,0.9566121751160794,0.6407777296758637
2,14,0.8044182621502209,0.8628114349519779,0.7570797856046502,0.9735383991908709,0.4102970820726808,0.7743055555555556,0.7361238396173412,0.6666648055250234,0.9572134546254959,0.5779714386013372
2,15,0.8060382916053019,0.8591803622492398,0.7646338475775971,0.9744151875205745,0.40323567685392714,0.7800925925925926,0.7365790722334723,0.6666299159318411,0.9563646352278355,0.5964462961139226
2,16,0.8122238586156112,0.8706086839620636,0.7681081316576018,0.9770682443139452,0.3715875127003014,0.7679398148148148,0.7418878519386586,0.674387151977139,0.9576100796571084,0.6204286418958671
2,17,0.8257731958762886,0.8795243303220477,0.7823352180226689,0.9802059479074494,0.34595345720451254,0.7945601851851852,0.740015178091501,0.675221260124675,0.9597361067589834,0.5631989439026694
2,18,0.8325478645066274,0.886229172455562,0.7900298404023288,0.980234510919414,0.34994583280430624,0.7974537037037037,0.7285544073247311,0.6975547486337413,0.962195453453836,0.536559539644427
2,19,0.831958762886598,0.8890284992190445,0.8061655720330503,0.9820517659914577,0.3303696237712967,0.7847222222222222,0.7364599462039649,0.6653032131105133,0.9628525656537601,0.5710501212419735
2,20,0.840058910162003,0.905226860089434,0.8182622785868171,0.9843450119690065,0.28630626612453997,0.7991898148148148,0.7349045609734807,0.6738749924756171,0.9635703932978632,0.5505417812339686
2,21,0.8564064801178203,0.9102594530001477,0.8325327952914733,0.9852067785488211,0.28002316710348507,0.7986111111111112,0.745541271349429,0.6936486687690274,0.9626042086454776,0.5561414854256092
2,22,0.856701030927835,0.9071594256885722,0.8236181876087658,0.9854731379385964,0.28140731712855366,0.8009259259259259,0.7327261100075134,0.6819650800875651,0.9638294647098035,0.5414056128141022
2,23,0.8581737849779086,0.9119721335189089,0.832982247415415,0.9865789507228776,0.2543419342416727,0.8020833333333334,0.7401703371210447,0.6980070583477918,0.962301953177522,0.5511932695689784
2,24,0.8603829160530192,0.9173290499987772,0.8379262714377329,0.9868124552979353,0.24219022739969404,0.7980324074074074,0.7349115871763415,0.6890633235093141,0.9613244354471183,0.5626524306178369
2,25,0.8571428571428571,0.9213656000608267,0.8447782113973922,0.987865885317534,0.23074110227586245,0.7939814814814815,0.7344847434632182,0.6884941250255588,0.9623335295944486,0.5753329388745543
2,26,0.8655375552282769,0.9251852048013464,0.8590220277084516,0.9878156286158575,0.2419606712324454,0.796875,0.7451282935860928,0.7087324699074787,0.9618678672512482,0.5765358119237202
2,27,0.8727540500736377,0.9260573694973194,0.8585153595539922,0.9890386575491041,0.22645856379277576,0.8119212962962963,0.7285007284182428,0.7099612226190845,0.9636830149228083,0.5400448006392388
2,28,0.86759941089838,0.9221784807054404,0.8516925743533946,0.9881893053658459,0.24409774505863835,0.8032407407407407,0.7460682360727989,0.7054861266370399,0.9633021356872796,0.5464024764735734
2,29,0.8715758468335788,0.9258760302089243,0.8570360791179444,0.9895368212156076,0.2192348712147248,0.8043981481481481,0.7439906030385932,0.698578092654027,0.9629660094713628,0.546420015282584
